视频内弹幕出现时间,弹幕类型,弹幕字号,弹幕颜色,弹幕发送时间,弹幕池类型,发送者UID的HASH,弹幕dmID,弹幕内容
21.518,普通弹幕,中,白,1518137295,0,49869c2c,2907077111971840,18/2/4有谁比我更晚？
82.473,普通弹幕,中,白,1518136896,0,cd22e7e9,2907077110923264,强行装B被打乱了
1395.283,普通弹幕,中,白,1518133622,0,92248024,2907077109874688,我可以
1243.813,普通弹幕,中,白,1518130026,0,bbbfb988,2907077107253248,泪目？
324.08,普通弹幕,中,白,1518126975,0,30d30ed7,2907077106204672,不。不是有标注百合吗？（我新人QUQ）
1298.759,普通弹幕,中,绿,1518123857,0,40463529,2907077103583232,御坂美琴一般情况没办法拿出最强形态，10亿伏特的最强AOE伤害，学园都市会被摧毁一半的
1265.717,普通弹幕,中,绿,1518123732,0,40463529,2907077102534656,这是御坂美琴其中一条，另外两条分别在别的地方
1254.598,普通弹幕,中,绿,1518123694,0,40463529,2907077101486080,这一条就是白井黑子的
1200.817,普通弹幕,中,绿,1518123617,0,40463529,2907077100961792,学院都市的都市传说有41个，御坂美琴有3条，白井黑子一条，初春饰利一条，佐天泪子一条
493.302,普通弹幕,中,绿,1518121597,0,40463529,2907077083136000,后期使用最新科技，对魔术驱动铠
679.101,普通弹幕,中,白,1518115603,0,457da4d9,2907077077368832,お嬢様
200.55,普通弹幕,中,白,1518115071,0,e61c5a1,2907077074223104,你指间跃动的电光，是我此生不变的信仰
221.404,普通弹幕,小,蓝,1518112413,0,fca1e722,2907077071077376,你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存 你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存 你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存 你指尖跃动的电光，是
213.984,底部弹幕,中,白,1518112312,0,fca1e722,2907077070028800,你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存 你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存 你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存 你指尖跃动的电光，是
205.243,底部弹幕,中,白,1518112234,0,fca1e722,2907077068980288,你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存
201.783,底部弹幕,中,白,1518112196,0,fca1e722,2907077068455936,你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存
1246.53,普通弹幕,中,白,1518110665,0,b8e83373,2907077067407360,壮士一去兮不复还hhhh
1246.53,普通弹幕,中,白,1518110647,0,b8e83373,2907077066358784,活着不好吗？不好嘛？
1173.379,底部弹幕,中,红,1518110501,0,d4e85125,2907077065310208,螺旋丸
742.106,普通弹幕,中,白,1518110123,0,b8e83373,2907077063213056,    白井经纪人
1014.245,普通弹幕,中,白,1518109834,0,2419cc10,2907077061640192,翻脸如翻书
323.233,普通弹幕,中,白,1518109651,0,f4bf3c87,2907077060591616,这绿灯走的拽
0.397,普通弹幕,中,绿,1518108683,0,2d7a8db5,2907077059543040,久仰大名。
702.658,普通弹幕,中,白,1518107433,0,2cecd190,2907077058494464,七仙女
163.658,普通弹幕,中,白,1518106628,0,7d196663,2907077056921600,你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存
40.339,普通弹幕,中,白,1518106345,0,bb057946,2907077055873024,久仰久仰
693.815,普通弹幕,中,白,1518106343,0,687a292b,2907077054824448,七人魔法使？？
539.29,普通弹幕,中,白,1518105749,0,b942b9ab,2907077053251584,橘里橘气
15.605,普通弹幕,中,白,1518105529,0,687a292b,2907077051154432,初来乍到
874.958,普通弹幕,中,红,1518105121,0,77b42ab8,2907077050105856,看见你了，呱大
21.749,普通弹幕,中,白,1518104616,0,2bdcf95c,2907077049057280,久仰
5.74,底部弹幕,中,白,1518103820,0,f3428d3d,2907077047484416,老E好
217.424,普通弹幕,中,白,1518103722,0,dbfb2f94,2907077046435840,你指间跃动的电光是我此生不变的信仰唯我超电磁炮永世长存
677.781,底部弹幕,中,白,1518102875,0,6e1f76ee,2907077040144384,一方通行被当麻打成了此路不通
426.132,普通弹幕,中,白,1518102812,0,ce864544,2907077039095808,黑子==贝蒂？？
240.081,底部弹幕,中,白,1518102384,0,6e1f76ee,2907077038571520,立体音？
1469.538,普通弹幕,小,白,1518102328,0,9e8b7431,2907077037522944,诶???怎么变小？？
140.581,普通弹幕,中,红,1518102272,0,b43c7426,2907077036474368,战～歌～起～！！！！
7.661,普通弹幕,中,白,1518102058,0,6e1f76ee,2907077035425792,不行！毒不能停？！！为什么不出第三季？！！
634.183,普通弹幕,中,红,1518101389,0,a3bfc314,2907077034377216,魔禁里面
170.314,普通弹幕,中,白,1518101209,0,22ffd3eb,2907077033328640,信仰咋没了？
749.702,普通弹幕,中,蓝,1518100941,0,f4651ddc,2907077032280064,贝蒂是你吗
1194.374,普通弹幕,中,白,1518100596,0,f9ab82da,2907077031755776,十六夜.......
10.834,普通弹幕,中,红,1518100463,0,a3bfc314,2907077030707200,从魔禁来
1331.67,普通弹幕,中,红,1518099509,0,22b6a20b,2907077029658624,投币干啥？愣着啊
8.264,底部弹幕,中,白,1518099220,0,428100b6,2907077028610048,久仰久仰
1203.329,底部弹幕,中,黄,1518098340,0,e8eb96d8,2907077026512896,佩恩钉鸣人是直接插肉里
1494.866,普通弹幕,中,红,1518098303,0,e105bee0,2907077025988608,怎么大
1488.666,普通弹幕,小,白,1518098284,0,e105bee0,2907077024940032,为什么会小
1479.526,普通弹幕,小,白,1518098265,0,e105bee0,2907077023891456,怎么小的
1119.727,底部弹幕,中,红,1518098237,0,e8eb96d8,2907077022842880,蝎酱
204.045,普通弹幕,中,白,1518098106,0,497b44f2,2907077021794304,你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存
68.1,普通弹幕,中,白,1518098097,0,80c3e485,2907077020745728,刚说出安心两个词，连五秒都没有就打脸
814.698,普通弹幕,中,白,1518097846,0,690549d4,2907077019697152,请务必按计划行事
726.16,普通弹幕,中,白,1518097757,0,690549d4,2907077017600000,7。。。够了
1416.61,普通弹幕,中,白,1518097626,0,780a789a,2907077016551424,原来是这番的歌啊
146.537,普通弹幕,中,白,1518097524,0,a4bf56ce,2907077015502848,战歌！
223.811,普通弹幕,中,白,1518097214,0,690549d4,2907077013929984,播放量不对啊，那么少
1395.174,普通弹幕,中,白,1518097207,0,83840e53,2907077012881408,我男的也会啊
167.351,普通弹幕,中,白,1518097158,0,690549d4,2907077011832832,战歌起
24.123,普通弹幕,中,白,1518097015,0,690549d4,2907077010784256,活着不好吗
1172.494,普通弹幕,中,白,1518096976,0,83840e53,2907077010259968,彭格列
25.781,普通弹幕,中,白,1518096812,0,cdcfb7a2,2907077008162816,活着不好吗
882.847,普通弹幕,中,白,1518096808,0,98500764,2907077007114240,泪子没换装诶，竟然穿了校服啊
64.979,普通弹幕,中,白,1518096781,0,ea653d4d,2907077006065664,为啥我想到了K
138.591,普通弹幕,中,白,1518096402,0,780a789a,2907077005017088,我居然看成了黑人
179.278,普通弹幕,中,白,1518096246,0,3334e15b,2907077003968512,久仰炮姐大名
212.632,普通弹幕,中,白,1518096138,0,b81ac34d,2907077001871360,久仰大名，特来一睹其光彩。
1490.285,底部弹幕,小,红,1518095971,0,4dd5f0ec,2907077001347072,小有什么问题吗
910.387,底部弹幕,中,红,1518095231,0,4dd5f0ec,2907076999249920,我儿砸啊！！！原来你被抓住做成这了啊！
18.336,普通弹幕,中,白,1518094876,0,faaa4fb3,2907076998201344,久仰大名
145.811,普通弹幕,中,白,1518094156,0,5c7a5d12,2907076992958464,你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存
1421.621,普通弹幕,中,白,1518093910,0,30f1b563,2907076991909888,这个对视好可爱啊！！！
698.667,普通弹幕,中,白,1518093900,0,480208e0,2907076990861312,永远的七日之都
1418.4,普通弹幕,中,白,1518093897,0,30f1b563,2907076989812736,一醒来就看见你，好甜啊
1110.683,普通弹幕,中,蓝,1518093865,0,a7c0fd0a,2907076988239872,夹击妹抖……原来是这个意思
529.793,普通弹幕,中,黄,1518093813,0,2b4a72c5,2907076983521280,橘里橘气
1405.169,普通弹幕,中,白,1518093672,0,878d73bb,2907076982472704,百合大片
1126.527,普通弹幕,中,白,1518093529,0,a12bbecb,2907076981424128,我就知道他们一定会笑，这梗
1114.938,普通弹幕,中,白,1518093455,0,30f1b563,2907076980375552,非酋羁绊卡....
971.898,普通弹幕,中,白,1518093298,0,30f1b563,2907076979851264,灵活的小手指
242.349,普通弹幕,中,白,1518093166,0,f36fce00,2907076978802688,....
227.221,普通弹幕,中,白,1518093151,0,f36fce00,2907076977229824,..
223.558,底部弹幕,中,红,1518093122,0,cf61722e,2907076976705536,你指间悦动的闪光是我此生不变的信仰唯我超电磁炮永世长存!
216.041,普通弹幕,中,白,1518093118,0,a2a828e8,2907076975656960,你指尖跃动的电光，是我永世不灭的信仰，唯我超电磁炮永世长存
793.636,普通弹幕,中,白,1518093112,0,30f1b563,2907076974608448,好宠溺啊！！
792.442,普通弹幕,中,白,1518093102,0,30f1b563,2907076973559808,可爱
5.151,底部弹幕,中,棕,1518092787,0,cf61722e,2907076967792640,寻找男主行动现在开始over!
1393.233,普通弹幕,中,白,1518092767,0,d02a42,2907076967268352,我可以
174.899,普通弹幕,中,白,1518092665,0,b98f0e93,2907076966219776,你指尖跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存
1243.716,普通弹幕,中,红,1518092633,0,b49c998d,2907076965171200,安息吧，烈士，一路走好
284.555,普通弹幕,中,白,1518092584,0,30f1b563,2907076964122624,金写真！哈哈哈哈哈
1392.656,底部弹幕,中,棕,1518092543,0,d01d4a38,2907076962025472,作为一个女生我做不到怎么办
325.313,普通弹幕,中,白,1518092492,0,2e9c2f61,2907076961501184,卓别林先生
1082.586,普通弹幕,中,红,1518092461,0,b49c998d,2907076960452608,快跑啊劫匪！趁现在还来得及！
1058.268,普通弹幕,中,黄,1518092392,0,b49c998d,2907076959404032,橘里橘气
1249.188,底部弹幕,中,棕,1518092388,0,d01d4a38,2907076958355456,夹击妹抖*11
55.121,普通弹幕,中,白,1518092264,0,7a3672,2907076956782592,教练，我想学这个!
40.099,普通弹幕,中,白,1518092243,0,e0140c4a,2907076955734016,下了200多G的资源没心情看，炮姐倒是看了五遍了
899.953,普通弹幕,中,蓝,1518092225,0,b49c998d,2907076954685440,那么御坂小提琴怎么解释
1124.815,底部弹幕,中,棕,1518092083,0,d01d4a38,2907076953112576,夹击妹抖*10
1109.775,底部弹幕,中,棕,1518092062,0,d01d4a38,2907076952064000,夹击妹抖*9
1088.761,底部弹幕,中,棕,1518092036,0,d01d4a38,2907076951015424,夹击妹抖*8
2.453,普通弹幕,中,白,1518092031,0,e21fd49a,2907076949966848,久仰大名
526.478,普通弹幕,中,黄,1518091828,0,b49c998d,2907076948918272,橘里橘气
695.768,普通弹幕,中,白,1518091817,0,fc825660,2907076947869696,竹林七贤
718.565,底部弹幕,中,棕,1518091609,0,d01d4a38,2907076946821184,夹击妹抖*7
275.138,普通弹幕,中,红,1518091555,0,b49c998d,2907076945772544,售货机快跑！趁现在还来得及！
18.539,普通弹幕,中,白,1518091517,0,2e9c2f61,2907076945248256,Warning lightning storm craded  已证实闪电风暴接近了
651.685,底部弹幕,中,红,1518091488,0,d01d4a38,2907076942626816,夹击妹抖*6
1375.335,普通弹幕,中,红,1518091264,0,7b8e62eb,2907076939481088,加特林之类的
1337.881,普通弹幕,中,红,1518091227,0,7b8e62eb,2907076936859648,就没有围观者？？？
374.459,底部弹幕,中,红,1518091198,0,d01d4a38,2907076936335360,夹击妹抖*5
1251.452,普通弹幕,中,红,1518091140,0,7b8e62eb,2907076935286784,前方高能
240.317,底部弹幕,中,红,1518091057,0,d01d4a38,2907076934238208,夹击妹抖*4
27.82,普通弹幕,中,白,1518091047,0,b49c998d,2907076933189632,小混混一路走好
151.37,底部弹幕,中,红,1518091008,0,d01d4a38,2907076932141120,你指尖跃动的电光，是我此生不灭的信仰，唯我超电磁炮永世长存
1094.241,普通弹幕,中,红,1518090983,0,7b8e62eb,2907076931616768,有鬼
123.381,底部弹幕,中,红,1518090964,0,d01d4a38,2907076930043968,夹击妹抖*3
1043.582,普通弹幕,中,红,1518090932,0,7b8e62eb,2907076929519616,一库
993.259,普通弹幕,中,红,1518090882,0,7b8e62eb,2907076927422464,嘟嘟噜
0.0,普通弹幕,中,蓝,1518090860,0,8b4f720d,2907076926373888,久仰大名，前来补番
969.128,普通弹幕,中,红,1518090858,0,7b8e62eb,2907076925325312,噜噜噜
947.703,普通弹幕,中,红,1518090837,0,7b8e62eb,2907076924276736,无哈哈哈哈哈
5.406,普通弹幕,中,白,1518090803,0,d01d4a38,2907076922179584,重来一遍
717.501,普通弹幕,中,白,1518090606,0,7b8e62eb,2907076919558144,法克儿    晒特儿 鼻翅儿  顶你个肺
84.818,普通弹幕,中,白,1518090458,0,243a1f92,2907076918509568,黑子登场
71.378,普通弹幕,中,白,1518090435,0,243a1f92,2907076917460992,打脸
937.44,底部弹幕,中,黄,1518090152,0,d0d2b34d,2907076916412416,傲娇炮
15.745,普通弹幕,中,白,1518090111,0,646f03e9,2907076915363840,补番
1036.036,普通弹幕,中,白,1518089588,0,842bf373,2907076914315264,只存在正传的等着打脸
402.023,底部弹幕,中,红,1518089302,0,d0d2b34d,2907076911693824,婚后是姓氏
22.419,普通弹幕,中,白,1518088782,0,944d0b5c,2907076910120960,第N遍
106.85,普通弹幕,中,白,1518088210,0,6b7ee37c,2907076908023808,老婆
23.474,普通弹幕,中,白,1518087897,0,f713d851,2907076906450944,兄弟快跑这是神仙
1388.836,普通弹幕,中,黄,1518087052,0,79d01bc0,2907076903829504,后宫+1
1244.677,普通弹幕,中,白,1518086987,0,ac112b48,2907076902780928,烈士！一路走好。。。。
1242.974,普通弹幕,中,白,1518086637,0,7cedd316,2907076901732352,前方高能预警
1236.553,普通弹幕,中,白,1518086604,0,7cedd316,2907076900683776,活着不好吗？
701.621,普通弹幕,中,黄,1518086125,0,79d01bc0,2907076899635200,狼牙山五壮士的真的过分了(ಡωಡ)
165.499,普通弹幕,中,白,1518085713,0,ac112b48,2907076898062336,今天才明白战歌出自这里。。。
985.17,普通弹幕,中,白,1518085168,0,eacffd29,2907076893343744,嘴上是这样心里却是那样
32.661,普通弹幕,中,红,1518085095,0,ddb10943,2907076892295168,哥们走好
905.019,普通弹幕,中,白,1518085037,0,eacffd29,2907076891246592,呱太另一个身份！
1386.005,普通弹幕,中,黄,1518085036,0,c0c0dcc5,2907076890198016,百合番？？？
152.637,普通弹幕,中,白,1518084971,0,551ed99a,2907076889149440,你指尖跃动的电光 是我此生不灭的信仰 唯我超电磁炮永世长存
809.398,普通弹幕,中,白,1518084922,0,eacffd29,2907076888100864,内外视线夹击
1.238,普通弹幕,中,白,1518084552,0,11e43395,2907076886528064,久仰大名
1170.987,普通弹幕,中,白,1518084343,0,4b7dadd2,2907076885479424,史提尔的徒弟
476.946,普通弹幕,中,白,1518084340,0,d0042747,2907076884430848,哈哈哈哈
52.621,普通弹幕,中,白,1518084005,0,c22e9777,2907076883382272,哥们一路走好
1090.738,普通弹幕,中,黄,1518083608,0,cee15e2f,2907076882333696,一秒认真
1000.779,普通弹幕,中,黄,1518083506,0,cee15e2f,2907076881285120,硬核动画，当场扑街
567.96,普通弹幕,中,黄,1518083041,0,cee15e2f,2907076879712256,这不奇怪，空间移动也不是太过稀有的能力(ಡωಡ) 
554.535,普通弹幕,中,白,1518082944,0,eacffd29,2907076876566528,那个小修女做过同样的事
743.377,普通弹幕,中,白,1518082931,0,5890e70d,2907076875517952,七宗罪
476.014,普通弹幕,中,白,1518082805,0,eacffd29,2907076874993664,熟悉的场景
376.94,普通弹幕,中,黄,1518082793,0,cee15e2f,2907076873945152,她是瞬移过去的(눈_눈)
344.819,普通弹幕,中,黄,1518082750,0,cee15e2f,2907076872896512,这里是女校。。
184.601,普通弹幕,中,白,1518082725,0,cbf3f594,2907076871847936,没有男主啊QAQ
226.719,普通弹幕,中,黄,1518082618,0,cee15e2f,2907076871323648,在bilibili看bilibili
718.456,普通弹幕,中,黄,1518082189,0,4b7dadd2,2907076865032192,夹击妹抖
655.795,普通弹幕,中,黄,1518082123,0,4b7dadd2,2907076863983616,夹击妹抖
525.016,普通弹幕,中,白,1518082068,0,7cedd316,2907076863459328,真是橘里橘气
171.262,普通弹幕,中,白,1518081679,0,7cedd316,2907076860313600,你指间跃动的电光，是我此生不变的信仰，唯我超电磁炮永世长存
18.733,普通弹幕,中,红,1518081495,0,4b7dadd2,2907076857692160,先看魔禁
151.128,普通弹幕,中,白,1518081114,0,5321f1d1,2907076856643584,你指尖跃动的电光，是我此生此生不灭的信仰，唯我超电磁炮永世长存
1119.021,普通弹幕,中,绿,1518080674,0,1b373f29,2907076855070720,蠍，是你吗？
885.786,普通弹幕,中,绿,1518080412,0,1b373f29,2907076854022144,前方高能
350.464,普通弹幕,中,白,1518079990,0,1b373f29,2907076852973568,拉面
346.624,普通弹幕,中,白,1518079982,0,1b373f29,2907076851924992,马的
241.664,普通弹幕,中,白,1518079870,0,1b373f29,2907076851400704,呱呱太！
209.152,普通弹幕,中,白,1518079830,0,1b373f29,2907076850352128,破坏队形
50.005,普通弹幕,中,白,1518079661,0,1b373f29,2907076849303552,实验
224.593,底部弹幕,中,紫,1518079556,0,db5bf15d,2907076847730688,你跃动指尖的电光，是我此生不变的信仰，唯我超电磁炮永世长存
224.593,底部弹幕,中,蓝,1518079531,0,db5bf15d,2907076846682112,你跃动指尖的电光，是我此生不变的信仰，唯我超电磁炮永世长存
